score_run_id,locality_point_id,suburb_name,suburb_label,postcode,latitude,longitude,accessibility_score,safety_score,environment_score,liveability_score,status,error_message,breakdown,calculated_at
"3","15","ABBOTSFORD","Abbotsford","","-37.80278684","145.002102930995","79","72","68","74","completed",,"{""accessibility"":{""accessibilityScore"":79,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":95.69,""count"":18,""nearestDistanceKm"":0.23},""train_station"":{""score"":61.5,""count"":3,""nearestDistanceKm"":0.77},""supermarket"":{""score"":79.69,""count"":15,""nearestDistanceKm"":0.65},""hospital"":{""score"":56.25,""count"":15,""nearestDistanceKm"":1},""school"":{""score"":94,""count"":20,""nearestDistanceKm"":0.16},""park"":{""score"":89.69,""count"":6,""nearestDistanceKm"":0.33}}},""safety"":{""safetyScore"":72,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":73.92,""activity"":74.45,""rawActivity"":57.41,""noise"":66.34,""transportComfort"":73.43,""rawTransportComfort"":59.12,""zoning"":70.22,""rawSafety"":72.05},""crimeDetails"":{""averageInRadius"":25.49,""suburbCount"":9,""suburbNames"":[""ABBOTSFORD"",""CLIFTON HILL"",""COLLINGWOOD"",""EAST MELBOURNE"",""FAIRFIELD"",""KEW"",""RICHMOND""]},""activityDetails"":{""featureCount"":495,""weightedActivity"":123.58,""weightedDensity"":15.37,""averageWeight"":0.74,""categories"":[""alcohol"",""antiques"",""appliance"",""art"",""attraction"",""bakery"",""bar"",""bathroom_furnishing"",""beauty"",""bicycle""]},""noiseDetails"":{""featureCount"":444,""totalSegmentKm"":45.84,""weightedNoise"":31.15,""noisePressure"":3.87,""averageWeight"":0.7,""litShare"":0.94,""featureTypes"":[""motorway"",""motorway_link"",""primary"",""primary_link"",""rail"",""secondary"",""secondary_link"",""tertiary"",""tertiary_link"",""tram"",""trunk"",""trunk_link""]},""transportComfortDetails"":{""stopCount"":130,""weightedComfort"":39.97,""comfortDensity"":4.97,""averageWeight"":0.9,""tagCoverage"":{""lit"":0.63,""shelter"":0.64,""bench"":0.8,""covered"":1,""wheelchair"":0.56,""tactilePaving"":0.71},""modes"":[""bus"",""train"",""tram"",""unknown""]},""zoningDetails"":{""zoneCount"":172,""zoneMix"":[{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 1"",""count"":32},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 2"",""count"":24},{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":21}]},""missingData"":{""crime"":false,""activity"":false,""noise"":false,""transportComfort"":false,""zoning"":false},""weights"":{""crime"":0.45,""activity"":0.1,""noise"":0.15,""transportComfort"":0.1,""zoning"":0.2},""effectiveWeights"":{""crime"":0.45,""activity"":0.1,""noise"":0.15,""transportComfort"":0.1,""zoning"":0.2},""dataCoverage"":{""availableSignals"":5,""totalSignals"":5,""confidence"":""high""}},""environment"":{""environmentScore"":68,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":49.67,""heat"":34.48,""zoning"":70.38,""airQuality"":95},""rawData"":{""avgGreen"":19.8688508010072,""minGreen"":0,""maxGreen"":93.14593584,""vegetationCount"":834,""avgHeat"":8.10846313489436,""minHeat"":4.04028788,""maxHeat"":12.05055696,""heatCount"":284,""zoningCount"":172,""zoneMix"":[{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 1"",""count"":32},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 2"",""count"":24},{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":21}],""airQualitySite"":{""id"":""4afe6adc-cbac-4bf1-afbe-ff98d59564f9"",""name"":""Melbourne CBD"",""lat"":-37.8073959,""lng"":144.97,""distanceKm"":2.87},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}","2026-05-14T00:56:42.210Z"
"3","199","ABERFELDIE","Aberfeldie","","-37.763177383","144.899901119993","50","70","73","63","completed",,"{""accessibility"":{""accessibilityScore"":50,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":93.63,""count"":17,""nearestDistanceKm"":0.34},""train_station"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""supermarket"":{""score"":54.58,""count"":2,""nearestDistanceKm"":0.92},""hospital"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""school"":{""score"":77.5,""count"":20,""nearestDistanceKm"":0.6},""park"":{""score"":91.56,""count"":6,""nearestDistanceKm"":0.27}}},""safety"":{""safetyScore"":70,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":69.65,""activity"":46.26,""rawActivity"":10.43,""noise"":88.1,""transportComfort"":68.78,""rawTransportComfort"":51.97,""zoning"":70.1,""rawSafety"":70.08},""crimeDetails"":{""averageInRadius"":13.28,""suburbCount"":6,""suburbNames"":[""ABERFELDIE"",""ASCOT VALE"",""ESSENDON"",""ESSENDON WEST"",""MARIBYRNONG"",""MOONEE PONDS""]},""activityDetails"":{""featureCount"":74,""weightedActivity"":15.95,""weightedDensity"":1.98,""averageWeight"":0.74,""categories"":[""alcohol"",""attraction"",""bakery"",""beauty"",""bed"",""bicycle"",""cafe"",""carpet"",""charity"",""cinema""]},""noiseDetails"":{""featureCount"":98,""totalSegmentKm"":20.56,""weightedNoise"":11.69,""noisePressure"":1.45,""averageWeight"":0.57,""litShare"":0.94,""featureTypes"":[""primary"",""secondary"",""secondary_link"",""tertiary"",""tertiary_link"",""tram""]},""transportComfortDetails"":{""stopCount"":111,""weightedComfort"":31.77,""comfortDensity"":3.95,""averageWeight"":0.81,""tagCoverage"":{""lit"":0.85,""shelter"":0.43,""bench"":0.62,""covered"":0.29,""wheelchair"":0,""tactilePaving"":0.63},""modes"":[""bus"",""tram""]},""zoningDetails"":{""zoneCount"":50,""zoneMix"":[{""label"":""COMMERCIAL 1 ZONE"",""count"":11},{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":10},{""label"":""GENERAL RESIDENTIAL ZONE"",""count"":6}]},""missingData"":{""crime"":false,""activity"":false,""noise"":false,""transportComfort"":false,""zoning"":false},""weights"":{""crime"":0.45,""activity"":0.1,""noise"":0.15,""transportComfort"":0.1,""zoning"":0.2},""effectiveWeights"":{""crime"":0.45,""activity"":0.1,""noise"":0.15,""transportComfort"":0.1,""zoning"":0.2},""dataCoverage"":{""availableSignals"":5,""totalSignals"":5,""confidence"":""high""}},""environment"":{""environmentScore"":73,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":74.37,""heat"":29.42,""zoning"":69.7,""airQuality"":96},""rawData"":{""avgGreen"":29.749250347217,""minGreen"":0,""maxGreen"":97.48317206,""vegetationCount"":636,""avgHeat"":9.39679821953703,""minHeat"":5.99972098,""maxHeat"":11.90036986,""heatCount"":216,""zoningCount"":50,""zoneMix"":[{""label"":""COMMERCIAL 1 ZONE"",""count"":11},{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":10},{""label"":""GENERAL RESIDENTIAL ZONE"",""count"":6}],""airQualitySite"":{""id"":""031354b3-b6a2-403b-aae3-79e18f69c957"",""name"":""Footscray"",""lat"":-37.80077,""lng"":144.8672,""distanceKm"":5.07},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}","2026-05-14T00:56:42.655Z"
"3","492","AINTREE","Aintree","","-37.7182800790001","144.658011803988","53","66","66","61","completed",,"{""accessibility"":{""accessibilityScore"":53,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":97,""count"":20,""nearestDistanceKm"":0.16},""train_station"":{""score"":31.5,""count"":1,""nearestDistanceKm"":1.37},""supermarket"":{""score"":29.48,""count"":1,""nearestDistanceKm"":1.19},""hospital"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""school"":{""score"":77.88,""count"":14,""nearestDistanceKm"":0.59},""park"":{""score"":96.56,""count"":5,""nearestDistanceKm"":0.11}}},""safety"":{""safetyScore"":66,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":72.35,""activity"":40.5,""rawActivity"":0.83,""noise"":78.04,""transportComfort"":59.86,""rawTransportComfort"":38.24,""zoning"":60,""rawSafety"":66.3},""crimeDetails"":{""averageInRadius"":21,""suburbCount"":3,""suburbNames"":[""AINTREE"",""GRANGEFIELDS"",""ROCKBANK""]},""activityDetails"":{""featureCount"":4,""weightedActivity"":1.2,""weightedDensity"":0.15,""averageWeight"":0.97,""categories"":[""convenience"",""restaurant"",""supermarket""]},""noiseDetails"":{""featureCount"":196,""totalSegmentKm"":25.68,""weightedNoise"":15.95,""noisePressure"":1.98,""averageWeight"":0.51,""litShare"":null,""featureTypes"":[""motorway"",""motorway_link"",""tertiary"",""tertiary_link"",""trunk"",""trunk_link""]},""transportComfortDetails"":{""stopCount"":31,""weightedComfort"":9.67,""comfortDensity"":1.2,""averageWeight"":0.82,""tagCoverage"":{""lit"":0.57,""shelter"":0.26,""bench"":0.7,""covered"":0,""wheelchair"":1,""tactilePaving"":0.57},""modes"":[""bus"",""train""]},""zoningDetails"":{""zoneCount"":4,""zoneMix"":[{""label"":""TRANSPORT ZONE 2 - PRINCIPAL ROAD NETWORK"",""count"":1},{""label"":""URBAN GROWTH ZONE"",""count"":1},{""label"":""URBAN GROWTH ZONE - SCHEDULE 7"",""count"":1}]},""missingData"":{""crime"":false,""activity"":false,""noise"":false,""transportComfort"":false,""zoning"":false},""weights"":{""crime"":0.45,""activity"":0.1,""noise"":0.15,""transportComfort"":0.1,""zoning"":0.2},""effectiveWeights"":{""crime"":0.45,""activity"":0.1,""noise"":0.15,""transportComfort"":0.1,""zoning"":0.2},""dataCoverage"":{""availableSignals"":5,""totalSignals"":5,""confidence"":""high""}},""environment"":{""environmentScore"":66,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":58.15,""heat"":20.12,""zoning"":60,""airQuality"":95},""rawData"":{""avgGreen"":23.2619802112903,""minGreen"":1.06210121,""maxGreen"":71.77655766,""vegetationCount"":62,""avgHeat"":11.769129625,""minHeat"":10.51066668,""maxHeat"":12.580337,""heatCount"":4,""zoningCount"":4,""zoneMix"":[{""label"":""TRANSPORT ZONE 2 - PRINCIPAL ROAD NETWORK"",""count"":1},{""label"":""URBAN GROWTH ZONE"",""count"":1},{""label"":""URBAN GROWTH ZONE - SCHEDULE 7"",""count"":1}],""airQualitySite"":{""id"":""ea40fbea-46ce-4acf-8f3e-eb76c26c712b"",""name"":""Melton"",""lat"":-37.7064552,""lng"":144.5669,""distanceKm"":8.12},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}","2026-05-14T00:56:43.004Z"
"3","16","AIRPORT WEST","Airport West","","-37.7286468320001","144.884961958993","52","66","70","61","completed",,"{""accessibility"":{""accessibilityScore"":52,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":95.31,""count"":17,""nearestDistanceKm"":0.25},""train_station"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""supermarket"":{""score"":84.38,""count"":6,""nearestDistanceKm"":0.5},""hospital"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""school"":{""score"":82.75,""count"":19,""nearestDistanceKm"":0.46},""park"":{""score"":38.13,""count"":2,""nearestDistanceKm"":1.02}}},""safety"":{""safetyScore"":66,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":70.38,""activity"":46.59,""rawActivity"":10.98,""noise"":65.47,""transportComfort"":69.24,""rawTransportComfort"":52.68,""zoning"":65.94,""rawSafety"":66.26},""crimeDetails"":{""averageInRadius"":15.37,""suburbCount"":6,""suburbNames"":[""AIRPORT WEST"",""ESSENDON"",""ESSENDON FIELDS"",""ESSENDON NORTH"",""KEILOR EAST"",""NIDDRIE""]},""activityDetails"":{""featureCount"":61,""weightedActivity"":16.84,""weightedDensity"":2.09,""averageWeight"":0.77,""categories"":[""alcohol"",""bakery"",""cafe"",""car"",""car_parts"",""car_repair"",""charity"",""clothes"",""community_centre"",""convenience""]},""noiseDetails"":{""featureCount"":200,""totalSegmentKm"":40.71,""weightedNoise"":31.17,""noisePressure"":3.88,""averageWeight"":0.73,""litShare"":0.77,""featureTypes"":[""motorway"",""motorway_link"",""primary"",""primary_link"",""secondary"",""secondary_link"",""tertiary"",""tram""]},""transportComfortDetails"":{""stopCount"":86,""weightedComfort"":31.28,""comfortDensity"":3.89,""averageWeight"":0.84,""tagCoverage"":{""lit"":0.47,""shelter"":0.39,""bench"":0.5,""covered"":1,""wheelchair"":0.88,""tactilePaving"":0.79},""modes"":[""bus"",""tram""]},""zoningDetails"":{""zoneCount"":39,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":15},{""label"":""COMMERCIAL 1 ZONE"",""count"":5},{""label"":""HOUSING CHOICE AND TRANSPORT ZONE - SCHEDULE 2"",""count"":4}]},""missingData"":{""crime"":false,""activity"":false,""noise"":false,""transportComfort"":false,""zoning"":false},""weights"":{""crime"":0.45,""activity"":0.1,""noise"":0.15,""transportComfort"":0.1,""zoning"":0.2},""effectiveWeights"":{""crime"":0.45,""activity"":0.1,""noise"":0.15,""transportComfort"":0.1,""zoning"":0.2},""dataCoverage"":{""availableSignals"":5,""totalSignals"":5,""confidence"":""high""}},""environment"":{""environmentScore"":70,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":61.97,""heat"":27.72,""zoning"":71.15,""airQuality"":96},""rawData"":{""avgGreen"":24.7862690683691,""minGreen"":0,""maxGreen"":97.70140444,""vegetationCount"":466,""avgHeat"":9.83267194531073,""minHeat"":7.65525064,""maxHeat"":11.61073921,""heatCount"":177,""zoningCount"":39,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":15},{""label"":""COMMERCIAL 1 ZONE"",""count"":5},{""label"":""HOUSING CHOICE AND TRANSPORT ZONE - SCHEDULE 2"",""count"":4}],""airQualitySite"":{""id"":""031354b3-b6a2-403b-aae3-79e18f69c957"",""name"":""Footscray"",""lat"":-37.80077,""lng"":144.8672,""distanceKm"":8.17},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}","2026-05-14T00:56:43.562Z"
"3","142","ALBANVALE","Albanvale","","-37.7462628240001","144.765296977991","59","70","71","66","completed",,"{""accessibility"":{""accessibilityScore"":59,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":95.69,""count"":20,""nearestDistanceKm"":0.23},""train_station"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""supermarket"":{""score"":71.25,""count"":5,""nearestDistanceKm"":0.92},""hospital"":{""score"":53.5,""count"":1,""nearestDistanceKm"":0.72},""school"":{""score"":95.13,""count"":19,""nearestDistanceKm"":0.13},""park"":{""score"":35,""count"":1,""nearestDistanceKm"":0.8}}},""safety"":{""safetyScore"":70,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":72.94,""activity"":42.87,""rawActivity"":4.79,""noise"":89.3,""transportComfort"":58.14,""rawTransportComfort"":35.6,""zoning"":66.41,""rawSafety"":69.6},""crimeDetails"":{""averageInRadius"":22.69,""suburbCount"":8,""suburbNames"":[""ALBANVALE"",""BURNSIDE"",""BURNSIDE HEIGHTS"",""CAIRNLEA"",""DEER PARK"",""KINGS PARK"",""ST ALBANS""]},""activityDetails"":{""featureCount"":26,""weightedActivity"":7.1,""weightedDensity"":0.88,""averageWeight"":0.84,""categories"":[""cafe"",""car_parts"",""car_repair"",""clothes"",""convenience"",""department_store"",""fast_food"",""library"",""mall"",""restaurant""]},""noiseDetails"":{""featureCount"":105,""totalSegmentKm"":14.07,""weightedNoise"":7.28,""noisePressure"":0.91,""averageWeight"":0.49,""litShare"":null,""featureTypes"":[""primary"",""primary_link"",""tertiary"",""tertiary_link""]},""transportComfortDetails"":{""stopCount"":46,""weightedComfort"":8.59,""comfortDensity"":1.07,""averageWeight"":0.77,""tagCoverage"":{""lit"":0.83,""shelter"":0.33,""bench"":0.23,""covered"":null,""wheelchair"":null,""tactilePaving"":0.95},""modes"":[""bus"",""unknown""]},""zoningDetails"":{""zoneCount"":37,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":15},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 1"",""count"":6},{""label"":""URBAN FLOODWAY ZONE"",""count"":4}]},""missingData"":{""crime"":false,""activity"":false,""noise"":false,""transportComfort"":false,""zoning"":false},""weights"":{""crime"":0.45,""activity"":0.1,""noise"":0.15,""transportComfort"":0.1,""zoning"":0.2},""effectiveWeights"":{""crime"":0.45,""activity"":0.1,""noise"":0.15,""transportComfort"":0.1,""zoning"":0.2},""dataCoverage"":{""availableSignals"":5,""totalSignals"":5,""confidence"":""high""}},""environment"":{""environmentScore"":71,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":67.69,""heat"":23.43,""zoning"":76.35,""airQuality"":96},""rawData"":{""avgGreen"":27.0756337503788,""minGreen"":3.43601809,""maxGreen"":97.36044764,""vegetationCount"":396,""avgHeat"":10.924891771375,""minHeat"":8.42635451,""maxHeat"":13.46144241,""heatCount"":160,""zoningCount"":37,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":15},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 1"",""count"":6},{""label"":""URBAN FLOODWAY ZONE"",""count"":4}],""airQualitySite"":{""id"":""031354b3-b6a2-403b-aae3-79e18f69c957"",""name"":""Footscray"",""lat"":-37.80077,""lng"":144.8672,""distanceKm"":10.81},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}","2026-05-14T00:56:44.104Z"
"3","216","ALBERT PARK","Albert Park","","-37.8424428370001","144.949895935994","65","70","69","68","completed",,"{""accessibility"":{""accessibilityScore"":65,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":98.5,""count"":19,""nearestDistanceKm"":0.08},""train_station"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""supermarket"":{""score"":88.44,""count"":16,""nearestDistanceKm"":0.37},""hospital"":{""score"":46.63,""count"":2,""nearestDistanceKm"":1.22},""school"":{""score"":91.75,""count"":20,""nearestDistanceKm"":0.22},""park"":{""score"":71.56,""count"":4,""nearestDistanceKm"":0.59}}},""safety"":{""safetyScore"":70,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":68.56,""activity"":76.59,""rawActivity"":60.98,""noise"":65.55,""transportComfort"":80.14,""rawTransportComfort"":69.44,""zoning"":70.17,""rawSafety"":70.39},""crimeDetails"":{""averageInRadius"":10.18,""suburbCount"":4,""suburbNames"":[""ALBERT PARK"",""MIDDLE PARK"",""PORT MELBOURNE"",""SOUTH MELBOURNE""]},""activityDetails"":{""featureCount"":501,""weightedActivity"":136.24,""weightedDensity"":16.94,""averageWeight"":0.76,""categories"":[""alcohol"",""antiques"",""art"",""attraction"",""bakery"",""bar"",""bathroom_furnishing"",""beauty"",""bicycle"",""bookmaker""]},""noiseDetails"":{""featureCount"":571,""totalSegmentKm"":53.66,""weightedNoise"":32.27,""noisePressure"":4.01,""averageWeight"":0.63,""litShare"":1,""featureTypes"":[""primary"",""primary_link"",""tertiary"",""tertiary_link"",""tram""]},""transportComfortDetails"":{""stopCount"":188,""weightedComfort"":64.52,""comfortDensity"":8.02,""averageWeight"":0.92,""tagCoverage"":{""lit"":0.92,""shelter"":0.68,""bench"":0.81,""covered"":1,""wheelchair"":0.51,""tactilePaving"":0.75},""modes"":[""bus"",""tram"",""unknown""]},""zoningDetails"":{""zoneCount"":103,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":27},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 1"",""count"":14},{""label"":""COMMERCIAL 1 ZONE"",""count"":12}]},""missingData"":{""crime"":false,""activity"":false,""noise"":false,""transportComfort"":false,""zoning"":false},""weights"":{""crime"":0.45,""activity"":0.1,""noise"":0.15,""transportComfort"":0.1,""zoning"":0.2},""effectiveWeights"":{""crime"":0.45,""activity"":0.1,""noise"":0.15,""transportComfort"":0.1,""zoning"":0.2},""dataCoverage"":{""availableSignals"":5,""totalSignals"":5,""confidence"":""high""}},""environment"":{""environmentScore"":69,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":47.48,""heat"":38.58,""zoning"":73.5,""airQuality"":95},""rawData"":{""avgGreen"":18.9923290306048,""minGreen"":0,""maxGreen"":91.4781412,""vegetationCount"":926,""avgHeat"":7.06297104193732,""minHeat"":3.1023075,""maxHeat"":9.48485165,""heatCount"":351,""zoningCount"":103,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":27},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 1"",""count"":14},{""label"":""COMMERCIAL 1 ZONE"",""count"":12}],""airQualitySite"":{""id"":""4afe6adc-cbac-4bf1-afbe-ff98d59564f9"",""name"":""Melbourne CBD"",""lat"":-37.8073959,""lng"":144.97,""distanceKm"":4.28},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}","2026-05-14T00:56:44.543Z"
"3","95","ALBION","Albion","","-37.7810063350001","144.814644357992","68","66","72","68","completed",,"{""accessibility"":{""accessibilityScore"":68,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":93.44,""count"":19,""nearestDistanceKm"":0.35},""train_station"":{""score"":52,""count"":2,""nearestDistanceKm"":0.96},""supermarket"":{""score"":66.56,""count"":4,""nearestDistanceKm"":1.07},""hospital"":{""score"":34.38,""count"":2,""nearestDistanceKm"":1.5},""school"":{""score"":82,""count"":20,""nearestDistanceKm"":0.48},""park"":{""score"":78.44,""count"":3,""nearestDistanceKm"":0.05}}},""safety"":{""safetyScore"":66,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":68.39,""activity"":46.97,""rawActivity"":11.62,""noise"":73.51,""transportComfort"":60.43,""rawTransportComfort"":39.13,""zoning"":67.16,""rawSafety"":65.97},""crimeDetails"":{""averageInRadius"":9.7,""suburbCount"":5,""suburbNames"":[""ALBION"",""ARDEER"",""SUNSHINE"",""SUNSHINE NORTH"",""SUNSHINE WEST""]},""activityDetails"":{""featureCount"":90,""weightedActivity"":17.88,""weightedDensity"":2.22,""averageWeight"":0.73,""categories"":[""alcohol"",""attraction"",""bakery"",""bar"",""beauty"",""beverages"",""butcher"",""cafe"",""car"",""car_parts""]},""noiseDetails"":{""featureCount"":204,""totalSegmentKm"":35.67,""weightedNoise"":24.2,""noisePressure"":3.01,""averageWeight"":0.61,""litShare"":0.97,""featureTypes"":[""primary"",""rail"",""secondary"",""tertiary"",""tertiary_link"",""trunk"",""trunk_link""]},""transportComfortDetails"":{""stopCount"":43,""weightedComfort"":9.92,""comfortDensity"":1.23,""averageWeight"":0.83,""tagCoverage"":{""lit"":1,""shelter"":0.91,""bench"":1,""covered"":0,""wheelchair"":1,""tactilePaving"":1},""modes"":[""bus"",""train""]},""zoningDetails"":{""zoneCount"":62,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":12},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 1"",""count"":7},{""label"":""COMMERCIAL 1 ZONE"",""count"":7}]},""missingData"":{""crime"":false,""activity"":false,""noise"":false,""transportComfort"":false,""zoning"":false},""weights"":{""crime"":0.45,""activity"":0.1,""noise"":0.15,""transportComfort"":0.1,""zoning"":0.2},""effectiveWeights"":{""crime"":0.45,""activity"":0.1,""noise"":0.15,""transportComfort"":0.1,""zoning"":0.2},""dataCoverage"":{""availableSignals"":5,""totalSignals"":5,""confidence"":""high""}},""environment"":{""environmentScore"":72,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":74.96,""heat"":25.29,""zoning"":66.53,""airQuality"":96},""rawData"":{""avgGreen"":29.9831930737653,""minGreen"":0,""maxGreen"":85.23522912,""vegetationCount"":409,""avgHeat"":10.4520426543791,""minHeat"":8.10356344,""maxHeat"":12.62472166,""heatCount"":153,""zoningCount"":62,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":12},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 1"",""count"":7},{""label"":""COMMERCIAL 1 ZONE"",""count"":7}],""airQualitySite"":{""id"":""031354b3-b6a2-403b-aae3-79e18f69c957"",""name"":""Footscray"",""lat"":-37.80077,""lng"":144.8672,""distanceKm"":5.11},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}","2026-05-14T00:56:45.193Z"
